id,date,detail,rocket_status,price,mission_status,wind_speed,humidity,temperature,location,latitude,longitude,country_id,organisation,isprivate,country,cluster
873,2007-04-25,Pegasus XL | AIM,StatusActive,40.0,Success,8.22309,76.6133,0.974251,"Stargazer, Vandenberg AFB, California, USA",34.5452,-118.045,238,Northrop,1,United States,0
874,2007-04-24,Minotaur I | NFIRE,StatusActive,40.0,Success,10.473,76.5744,10.8785,"LP-0B, Wallops Flight Facility, Virginia, USA",37.9407,-75.4674,238,Northrop,1,United States,0
875,2007-04-23,PSLV-CA | AGILE & AAM,StatusActive,21.0,Success,9.95182,58.5312,1.04559,"Second Launch Pad, Satish Dhawan Space Centre, India",22.0,79.0,104,ISRO,0,India,1
876,2007-04-17,Dnepr | EgyptSat 1 & Others,StatusRetired,29.0,Success,12.9988,60.0654,-1.10599,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,Kosmotras,0,Kazakhstan,3
877,2007-04-13,Long March 3A | Compass-M1,StatusActive,69.7,Success,9.94761,64.8421,1.99903,"LC-2, Xichang Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
878,2007-04-11,Long March 2C | Haiyang-1B,StatusActive,30.8,Success,8.36879,74.4291,7.77593,"LC-7, Taiyuan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
879,2007-03-21,Falcon 1 | DemoSat,StatusRetired,7.0,Failure,10.2109,86.1032,-8.1567,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",42.2723,-84.9633,238,SpaceX,1,United States,0
880,2007-03-11,Ariane 5 ECA | Skynet 5A & INSAT-4B,StatusActive,200.0,Success,6.53143,51.0003,33.0746,"ELA-3, Guiana Space Centre, French Guiana, France",16.2391,-61.3654,78,Arianespace,0,France,4
881,2007-03-09,"Atlas V 401 | STP-1, FalconSat-3",StatusActive,109.0,Success,2.49678,58.8368,5.74216,"SLC-41, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,ULA,1,United States,4
882,2007-02-24,"H-IIA 2024 | IGS-Optical 3V, IGS-Radar 2",StatusRetired,,Success,12.7047,78.2653,-9.42313,"LA-Y1, Tanegashima Space Center, Japan",35.6854,139.753,113,MHI,0,Japan,1
883,2007-02-17,Delta II 7925-10C | THEMIS,StatusRetired,,Success,3.48308,64.2996,27.8425,"SLC-17B, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,ULA,1,United States,4
884,2007-02-02,Long March 3A | Beidou-1D,StatusActive,69.7,Success,11.2405,64.101,-8.91482,"LC-2, Xichang Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
885,2007-01-30,Zenit-3 SL | NSS-8,StatusActive,,Failure,4.75821,51.261,5.83103,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",3.51342,-132.188,238,Sea Launch,0,United States,4
886,2007-01-10,PSLV-G | Cartosat-2 & SRE-1 & Rideshares,StatusRetired,25.0,Success,8.47279,40.8393,26.6062,"First Launch Pad, Satish Dhawan Space Centre, India",22.0,79.0,104,ISRO,0,India,4
887,2006-12-19,Cosmos-3M (11K65M) | SAR-Lupe 1,StatusRetired,,Success,13.0706,79.5977,-13.831,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,VKS RF,0,Russia,3
888,2006-12-18,H-IIA 204 | Kiku 8,StatusActive,,Success,14.364,86.3386,-11.7618,"LA-Y1, Tanegashima Space Center, Japan",35.6854,139.753,113,MHI,0,Japan,1
889,2006-12-16,Minotaur I | TacSat-2 & GeneSat-1,StatusActive,40.0,Success,7.1722,54.5228,6.39661,"LP-0B, Wallops Flight Facility, Virginia, USA",37.9407,-75.4674,238,Northrop,1,United States,0
890,2006-12-14,Delta II 7920-10C | NROL-21,StatusRetired,,Success,13.7549,63.7149,-3.1543,"SLC-2W, Vandenberg AFB, California, USA",34.6632,-118.191,238,ULA,1,United States,0
891,2006-12-10,Space Shuttle Discovery | STS-116,StatusRetired,450.0,Success,12.8917,66.0053,7.07646,"LC-39B, Kennedy Space Center, Florida, USA",30.9194,-87.3141,238,NASA,0,United States,0
892,2006-12-08,Ariane 5 ECA | WildBlue-1 & AMC-18,StatusActive,200.0,Success,6.36778,47.2563,23.5692,"ELA-3, Guiana Space Centre, French Guiana, France",16.2391,-61.3654,78,Arianespace,0,France,4
893,2006-12-08,Long March 3A | Fengyun-2D,StatusActive,69.7,Success,6.23715,72.3973,3.29386,"LC-2, Xichang Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
894,2006-11-17,Delta II 7925 | GPS IIRM-3,StatusRetired,,Success,5.06714,48.61,15.7813,"SLC-17A, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Boeing,1,United States,4
895,2006-11-04,Delta IV Medium | DMSP F17,StatusRetired,133.0,Success,5.05632,54.5595,18.6583,"SLC-6, Vandenberg AFB, California, USA",35.9279,-120.504,238,Boeing,1,United States,4
896,2006-10-30,Zenit-3 SL | XM-4,StatusActive,,Success,4.59594,49.0674,27.2427,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",3.51342,-132.188,238,Sea Launch,0,United States,4
897,2006-10-28,Long March 3B | SinoSat 2,StatusActive,,Success,13.7765,89.3964,-5.96315,"LC-2, Xichang Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
898,2006-10-26,Delta II 7925-10L | STEREO,StatusRetired,,Success,4.62386,57.9491,25.9608,"SLC-17B, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Boeing,1,United States,4
899,2006-10-23,Long March 4B | Shijian-6C & 6D,StatusActive,64.68,Success,10.2257,57.8586,15.2072,"LC-7, Taiyuan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
900,2006-10-13,"Ariane 5 ECA | DirecTV-9S, Optus D1, LDREX-2",StatusActive,200.0,Success,7.30827,51.4861,12.4721,"ELA-3, Guiana Space Centre, French Guiana, France",16.2391,-61.3654,78,Arianespace,0,France,4
901,2006-09-25,Delta II 7925 | GPS IIRM-2,StatusRetired,,Success,2.10541,67.5974,14.8781,"SLC-17A, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Boeing,1,United States,4
902,2006-09-22,"Mu-V / M-25 | SSSat 2, Hinode & Camatai",StatusRetired,,Success,13.6848,73.3433,10.4847,"Mu Pad, Uchinoura Space Center, Japan",35.6854,139.753,113,ISAS,0,Japan,1
903,2006-09-12,Long March 3A | Chinasat-22A,StatusActive,69.7,Success,5.84254,79.3256,10.6755,"LC-2, Xichang Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
904,2006-09-11,H-IIA 202 | IGS-Optical 2,StatusActive,90.0,Success,7.26999,60.2771,9.483,"LA-Y1, Tanegashima Space Center, Japan",35.6854,139.753,113,MHI,0,Japan,1
905,2006-09-09,Space Shuttle Atlantis | STS-115,StatusRetired,450.0,Success,14.4782,72.1335,14.2899,"LC-39B, Kennedy Space Center, Florida, USA",30.9194,-87.3141,238,NASA,0,United States,0
906,2006-09-09,Long March 2C | Shijian-8,StatusActive,30.8,Success,9.13393,68.3562,-6.25008,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
907,2006-08-22,Zenit-3 SL | Koreasat 5,StatusActive,,Success,7.97258,36.2211,39.8392,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",3.51342,-132.188,238,Sea Launch,0,United States,4
908,2006-08-11,Ariane 5 ECA | JCSAT-10 & Syracuse 3B,StatusActive,200.0,Success,7.16759,34.4973,33.1946,"ELA-3, Guiana Space Centre, French Guiana, France",16.2391,-61.3654,78,Arianespace,0,France,4
909,2006-07-28,Rokot/Briz KM | KompSat-2,StatusRetired,41.8,Success,12.1739,63.8093,24.2067,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,Eurockot,0,Russia,2
910,2006-07-26,Dnepr | BelKa 1 & Others,StatusRetired,29.0,Failure,13.1799,79.1789,-4.86203,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,Kosmotras,0,Kazakhstan,3
911,2006-07-21,Molniya-M /Block 2BL | Cosmos 2422,StatusRetired,,Success,13.2491,69.6157,12.315,"Site 16/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,VKS RF,0,Russia,2
912,2006-07-12,Dnepr | Genesis 1,StatusRetired,29.0,Success,12.2174,43.5598,22.1067,"Site 370/13, Yasny Cosmodrome, Russia",60.0,100.0,183,Kosmotras,0,Russia,2
913,2006-07-10,GSLV Mk I | INSAT-4C,StatusRetired,47.0,Failure,4.91664,63.1721,8.13448,"Second Launch Pad, Satish Dhawan Space Centre, India",22.0,79.0,104,ISRO,0,India,1
914,2006-07-04,Space Shuttle Discovery | STS-121,StatusRetired,450.0,Success,7.07692,42.5729,18.0825,"LC-39B, Kennedy Space Center, Florida, USA",30.9194,-87.3141,238,NASA,0,United States,4
915,2006-06-28,"Delta IV Medium+ (4,2) | NROL-22",StatusRetired,164.0,Success,10.1049,63.0555,12.599,"SLC-6, Vandenberg AFB, California, USA",35.9279,-120.504,238,Boeing,1,United States,0
916,2006-06-25,Tsyklon-2 | Cosmos 2421,StatusRetired,,Success,6.95118,80.761,-3.28136,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,VKS RF,0,Kazakhstan,3
917,2006-06-21,Delta II 7925 | MiTEx,StatusRetired,,Success,9.59156,52.3778,22.1804,"SLC-17A, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Boeing,1,United States,4
918,2006-06-18,Zenit-3 SL | Galaxy 16,StatusActive,,Success,3.29696,62.8748,25.7072,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",3.51342,-132.188,238,Sea Launch,0,United States,4
919,2006-05-27,Ariane 5 ECA | Satmex-6 & Thaicom-5,StatusActive,200.0,Success,9.45493,58.6353,23.6169,"ELA-3, Guiana Space Centre, French Guiana, France",16.2391,-61.3654,78,Arianespace,0,France,4
920,2006-05-26,Shtil' | Kompass-2,StatusRetired,,Success,13.1176,75.7084,1.5107,"K-84 Submarine, Barents Sea Launch Area, Barents Sea",74.0,36.0,183,SRC,0,Russia,3
921,2006-05-24,"Delta IV Medium+ (4,2) | GOES-N (GOES-13)",StatusRetired,164.0,Success,9.8496,46.1503,33.8364,"SLC-37B, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Boeing,1,United States,4
922,2006-04-28,"Delta II 7420-10C | CloudSat, CALIPSO",StatusRetired,,Success,9.99642,76.9538,14.024,"SLC-2W, Vandenberg AFB, California, USA",34.6632,-118.191,238,Boeing,1,United States,0
923,2006-04-26,Long March 4C | Yaogan 1,StatusActive,64.68,Success,14.7202,69.2619,2.03652,"LC-7, Taiyuan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
924,2006-04-25,Start-1 | EROS B,StatusActive,,Success,6.43953,44.4595,15.1335,"Svobodny Cosmodrome, Russia",60.0,100.0,183,MITT,0,Russia,2
925,2006-04-20,Atlas V 411 | Astra 1KR,StatusActive,115.0,Success,6.96527,55.6543,5.26922,"SLC-41, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,ILS,1,United States,0
926,2006-04-15,Minotaur I | COSMIC (FORMOSAT-3),StatusActive,40.0,Success,14.5895,58.553,19.6098,"SLC-8, Vandenberg AFB, California, USA",34.6632,-118.191,238,Northrop,1,United States,0
927,2006-04-12,Zenit-3 SL | JCSat-9,StatusActive,,Success,2.14439,64.948,14.814,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",3.51342,-132.188,238,Sea Launch,0,United States,4
928,2006-03-28,Pegasus XL | ST-5,StatusActive,40.0,Success,6.12616,63.1108,15.7387,"Stargazer, Vandenberg AFB, California, USA",34.5452,-118.045,238,Northrop,1,United States,4
929,2006-03-24,Falcon 1 | FalconSat-2,StatusRetired,7.0,Failure,11.5299,81.1036,-9.50184,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",42.2723,-84.9633,238,SpaceX,1,United States,0
930,2006-03-11,Ariane 5 ECA | Spainsat & Hot Bird 7A,StatusActive,200.0,Success,8.33218,66.3663,28.868,"ELA-3, Guiana Space Centre, French Guiana, France",16.2391,-61.3654,78,Arianespace,0,France,4
931,2006-02-21,"Mu-V / M-25 | SSSat 1, CUTE 1.7 & Akari",StatusRetired,,Success,8.33171,57.9705,12.2988,"Mu Pad, Uchinoura Space Center, Japan",35.6854,139.753,113,ISAS,0,Japan,1
932,2006-02-18,H-IIA 2024 | Himawari 7,StatusRetired,,Success,10.2778,63.1542,-7.6901,"LA-Y1, Tanegashima Space Center, Japan",35.6854,139.753,113,MHI,0,Japan,1
933,2006-02-15,Zenit-3 SL | EchoStar-X,StatusActive,,Success,6.17307,63.2425,24.9747,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",3.51342,-132.188,238,Sea Launch,0,United States,4
934,2006-01-24,H-IIA 2022 | Daichi,StatusRetired,,Success,6.79332,63.4915,-13.4257,"LA-Y1, Tanegashima Space Center, Japan",35.6854,139.753,113,MHI,0,Japan,1
935,2006-01-19,Atlas V 551 | New Horizons,StatusActive,153.0,Success,5.92067,48.3369,19.2409,"SLC-41, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,ILS,1,United States,4
936,2005-12-21,Ariane 5 GS | INSAT-4A & MSG-2,StatusRetired,,Success,5.45671,61.2358,21.83,"ELA-3, Guiana Space Centre, French Guiana, France",16.2391,-61.3654,78,Arianespace,0,France,4
937,2005-12-21,Cosmos-3M (11K65M) | Cosmos 2416,StatusRetired,,Success,5.97107,86.0267,-4.24041,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,VKS RF,0,Russia,3
938,2005-11-16,Ariane 5 ECA | Spaceway-2 & Telkom-2,StatusActive,200.0,Success,7.46059,73.3866,0.451125,"ELA-3, Guiana Space Centre, French Guiana, France",16.2391,-61.3654,78,Arianespace,0,France,0
939,2005-11-08,Zenit-3 SL | Inmarsat 4F-2,StatusActive,,Success,5.90523,44.806,31.0656,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",3.51342,-132.188,238,Sea Launch,0,United States,4
940,2005-10-27,Cosmos-3M (11K65M) | TopSat 1 & Others,StatusRetired,,Success,12.6341,77.965,6.5137,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,VKS RF,0,Russia,3
941,2005-10-19,Titan IV(404)B | NROL-20 (KH-11 Kennen),StatusRetired,,Success,10.502,66.09,-2.74,"SLC-4E, Vandenberg AFB, California, USA",34.6632,-118.191,238,Lockheed,1,United States,0
942,2005-10-16,Long March 2F | Shenzhou 6,StatusActive,,Success,13.4424,57.8004,2.93248,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
943,2005-10-13,Ariane 5 GS | Syracuse 3A & Galaxy 15,StatusRetired,,Success,4.33126,69.1702,18.3086,"ELA-3, Guiana Space Centre, French Guiana, France",16.2391,-61.3654,78,Arianespace,0,France,4
944,2005-10-08,Rokot/Briz KM | CryoSat-1,StatusRetired,41.8,Failure,12.9793,67.4197,-4.62377,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,Eurockot,0,Russia,3
945,2005-09-26,Delta II 7925 | GPS IIRM-1,StatusRetired,,Success,4.88909,32.777,34.6798,"SLC-17A, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Boeing,1,United States,4
946,2005-09-22,Minotaur I | Streak (STP-R1),StatusActive,40.0,Success,10.3574,55.2348,17.2962,"SLC-8, Vandenberg AFB, California, USA",34.6632,-118.191,238,Northrop,1,United States,0
947,2005-08-29,Long March 2D | FSW-3 No. 3,StatusActive,29.75,Success,8.61935,67.5735,23.6954,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
948,2005-08-26,Rokot/Briz KM | Monitor-E,StatusRetired,41.8,Success,7.71128,78.1471,-0.493526,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,VKS RF,0,Russia,3
949,2005-08-23,Dnepr | Kirari and Reimei,StatusRetired,29.0,Success,5.32334,84.2918,-1.75468,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,Kosmotras,0,Kazakhstan,3
950,2005-08-12,Atlas V 401 | Mars Reconnaissance Orbiter,StatusActive,109.0,Success,5.24122,68.808,23.6449,"SLC-41, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,ILS,1,United States,4
951,2005-08-11,Ariane 5 GS | iPStar-1,StatusRetired,,Success,7.30495,33.857,31.158,"ELA-3, Guiana Space Centre, French Guiana, France",16.2391,-61.3654,78,Arianespace,0,France,4
952,2005-08-02,Long March 2C | FSW-4 No. 2,StatusActive,30.8,Success,10.6497,79.3756,4.88809,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
953,2005-07-26,Space Shuttle Discovery | STS-114,StatusRetired,450.0,Success,11.3251,82.7087,-4.57512,"LC-39B, Kennedy Space Center, Florida, USA",30.9194,-87.3141,238,NASA,0,United States,0
954,2005-07-10,Mu-V / M-25 | Suzaku,StatusRetired,,Success,9.52745,44.6571,15.5162,"Mu Pad, Uchinoura Space Center, Japan",35.6854,139.753,113,ISAS,0,Japan,2
955,2005-07-05,Long March 2D | Shijian-7,StatusActive,29.75,Success,5.20567,71.9424,6.24601,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
956,2005-06-23,Zenit-3 SL | Intelsat-Americas 8,StatusActive,,Success,6.74844,53.9024,31.987,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",3.51342,-132.188,238,Sea Launch,0,United States,4
957,2005-06-21,Volna | Cosmos 1,StatusRetired,,Failure,9.56851,69.7016,8.43305,"K-496 Submarine, Barents Sea Launch Area, Barents Sea",74.0,36.0,183,SRC,0,Russia,3
958,2005-06-21,Molniya-M /Block ML | Molniya-3K n†­175,StatusRetired,,Failure,8.10408,40.6968,24.7584,"Site 16/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,VKS RF,0,Russia,2
959,2005-05-20,Delta II 7320-10C | NOAA-N,StatusRetired,,Success,11.5094,69.2052,9.93732,"SLC-2W, Vandenberg AFB, California, USA",34.6632,-118.191,238,Boeing,1,United States,0
960,2005-05-05,PSLV-G | Cartosat-1 & HAMSAT,StatusRetired,25.0,Success,8.64213,67.9536,10.943,"Second Launch Pad, Satish Dhawan Space Centre, India",22.0,79.0,104,ISRO,0,India,1
961,2005-04-30,Titan IV(405)B | NROL-16 (Onyx),StatusRetired,,Success,2.3824,68.6557,26.2939,"SLC-40, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Lockheed,1,United States,4
962,2005-04-26,Zenit-3 SL | Spaceway-1,StatusActive,,Success,3.84893,65.5461,8.74495,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",3.51342,-132.188,238,Sea Launch,0,United States,4
963,2005-04-15,Pegasus XL | DART,StatusActive,40.0,Success,6.04611,61.7803,6.77542,"Stargazer, Vandenberg AFB, California, USA",34.5452,-118.045,238,Northrop,1,United States,0
964,2005-04-12,Long March 3B | Apstar 6,StatusActive,,Success,5.9133,62.3898,4.12603,"LC-2, Xichang Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
965,2005-04-11,Minotaur I | XSS-11,StatusActive,40.0,Success,13.6643,78.326,14.3154,"SLC-8, Vandenberg AFB, California, USA",34.6632,-118.191,238,Northrop,1,United States,0
966,2005-03-11,Atlas V 431 | Inmarsat-4 F1,StatusActive,130.0,Success,7.56681,79.7939,1.28879,"SLC-41, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,ILS,1,United States,0
967,2005-03-01,Zenit-3 SL | XM-3,StatusActive,,Success,6.11349,55.7328,26.5417,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",3.51342,-132.188,238,Sea Launch,0,United States,4
968,2005-02-26,H-IIA 2022 | Himawari 6,StatusRetired,,Success,5.61168,56.0897,2.66738,"LA-Y1, Tanegashima Space Center, Japan",35.6854,139.753,113,MHI,0,Japan,1
969,2005-02-12,"Ariane 5 ECA | XTAR-EUR, Maqsat-B2, Sloshsat-FLEVO",StatusActive,200.0,Success,5.31003,74.6718,6.68722,"ELA-3, Guiana Space Centre, French Guiana, France",16.2391,-61.3654,78,Arianespace,0,France,0
970,2005-02-03,Atlas IIIB | NROL-23 (Intruder 7A & 7B),StatusRetired,,Success,5.21715,56.2118,4.01121,"SLC-36B, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Lockheed,1,United States,0
971,2005-01-20,Cosmos-3M (11K65M) | Cosmos 2414 & Universitietski,StatusRetired,,Success,10.8225,51.9888,4.50422,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,VKS RF,0,Russia,2
972,2005-01-12,Delta II 7925 | Deep Impact,StatusRetired,,Success,5.8276,62.8692,-1.76925,"SLC-17B, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Boeing,1,United States,0
973,2004-12-24,Tsyklon-3 | Sich 1M & Micron 1,StatusRetired,,Partial Failure,7.11795,55.7544,13.0793,"Site 32/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,VKS RF,0,Russia,2
974,2004-12-21,Delta IV Heavy | DemoSat and 3CS-1 & 2,StatusActive,350.0,Partial Failure,3.33238,67.029,7.73165,"SLC-37B, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Boeing,1,United States,0
975,2004-12-18,"Ariane 5 G+ | Helios 2A, Essaim-1,2,3,4, PARASOL, Nanosat 01",StatusRetired,190.0,Success,5.27417,54.4381,14.933,"ELA-3, Guiana Space Centre, French Guiana, France",16.2391,-61.3654,78,Arianespace,0,France,4
976,2004-12-17,Atlas V 521 | AMC-16,StatusActive,135.0,Success,9.54606,49.7795,22.3264,"SLC-41, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,ILS,1,United States,4
977,2004-11-20,Delta II 7320-10C | Swift,StatusRetired,,Success,4.34463,60.515,22.1538,"SLC-17A, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Boeing,1,United States,4
978,2004-11-18,Long March 2C | Shiyan-2,StatusActive,30.8,Success,12.5403,87.9952,-4.13662,"LC-3, Xichang Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
979,2004-11-08,Soyuz 2.1a | Demo Flight,StatusActive,48.5,Success,13.7224,69.0322,3.44215,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,VKS RF,0,Russia,3
980,2004-11-06,Delta II 7925 | GPS IIR-13,StatusRetired,,Success,3.09395,73.2923,10.7323,"SLC-17B, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Boeing,1,United States,0
981,2004-11-06,Long March 4B | Ziyuan ll-03,StatusActive,64.68,Success,6.24825,79.8795,5.91413,"LC-7, Taiyuan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
982,2004-10-19,Long March 3A | Fengyun-2C,StatusActive,69.7,Success,14.0741,57.1597,7.49667,"LC-2, Xichang Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
983,2004-09-27,Long March 2D | FSW-3 No.2,StatusActive,29.75,Success,11.4116,66.9227,17.0507,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
984,2004-09-23,Cosmos-3M (11K65M) | Cosmos 2408 and 2409,StatusRetired,,Success,5.69447,44.777,19.2348,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,VKS RF,0,Russia,2
985,2004-09-20,GSLV Mk I | GSAT-3,StatusRetired,47.0,Success,5.03613,44.1072,23.8982,"First Launch Pad, Satish Dhawan Space Centre, India",22.0,79.0,104,ISRO,0,India,4
986,2004-09-08,Long March 4B | Shijian-6A & 6B,StatusActive,64.68,Success,7.68985,58.8104,9.842,"LC-7, Taiyuan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
987,,Shavit-1 | Ofek-6,StatusRetired,,Failure,13.498,87.9272,-1.1406,"Pad 1, Palmachim Airbase, Israel",31.5,34.75,110,IAI,0,Israel,3
988,2004-08-31,Atlas IIAS | NROL-1,StatusRetired,,Success,8.2314,53.5503,8.3758,"SLC-36A, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Lockheed,1,United States,0
989,2004-08-29,Long March 2C | FSW-4 No.1,StatusActive,30.8,Success,10.5621,57.9295,8.49482,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
990,2004-08-03,Delta II 7925H | MESSENGER,StatusRetired,,Success,9.19996,77.5801,13.5572,"SLC-17B, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Boeing,1,United States,0
991,2004-07-25,Long March 2C | Double Star 2,StatusActive,30.8,Success,13.6621,69.6108,23.4626,"LC-7, Taiyuan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
992,2004-07-22,Cosmos-3M (11K65M) | Cosmos 2407,StatusRetired,,Success,13.3872,52.3789,12.9068,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,VKS RF,0,Russia,2
993,2004-07-18,Ariane 5 G+ | Anik F2,StatusRetired,190.0,Success,5.89211,57.4457,12.934,"ELA-3, Guiana Space Centre, French Guiana, France",16.2391,-61.3654,78,Arianespace,0,France,4
994,2004-07-15,Delta II 7920-10L | Aura,StatusRetired,,Success,12.0156,61.3526,-4.23462,"SLC-2W, Vandenberg AFB, California, USA",34.6632,-118.191,238,Boeing,1,United States,0
995,2004-06-29,Dnepr | DEMETER & Others,StatusRetired,29.0,Success,13.5623,41.1003,22.4083,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,Kosmotras,0,Kazakhstan,2
996,2004-06-29,Zenit-3 SL | Telstar 18,StatusActive,,Success,9.28147,42.2863,16.2538,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",3.51342,-132.188,238,Sea Launch,0,United States,4
997,2004-06-23,Delta II 7925 | GPS IIR-12,StatusRetired,,Success,4.78287,74.9313,14.235,"SLC-17B, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Boeing,1,United States,0
998,2004-06-10,Zenit-2 | Cosmos 2406,StatusRetired,,Success,9.13661,61.7927,-3.75458,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,VKS RF,0,Kazakhstan,3
999,2004-05-28,Tsyklon-2 | Cosmos 2405,StatusRetired,,Success,9.95555,79.2528,-1.43815,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,VKS RF,0,Kazakhstan,3
1000,2004-05-20,Minotaur C (Taurus) | ROCSAT-2,StatusActive,45.0,Success,9.52947,56.5754,8.59254,"SLC-576E, Vandenberg AFB, California, USA",34.6632,-118.191,238,Northrop,1,United States,0
1001,2004-05-04,Zenit-3 SL | DirecTV-7S,StatusActive,,Success,8.96286,45.918,34.3942,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",3.51342,-132.188,238,Sea Launch,0,United States,4
1002,2004-04-20,Delta II 7920-10C | Gravity Probe B,StatusRetired,,Success,5.37626,51.9037,5.83524,"SLC-2W, Vandenberg AFB, California, USA",34.6632,-118.191,238,Boeing,1,United States,4
1003,2004-04-19,Atlas IIAS | AMC-11,StatusRetired,,Success,5.56298,60.3366,28.8922,"SLC-36B, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,ILS,1,United States,4
1004,2004-04-18,Long March 2C | Shiyan-1 & Nano Satellite 1,StatusActive,30.8,Success,6.88192,76.0057,-7.06655,"LC-3, Xichang Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
